{'timestamp': 1683215613.2611284, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2664015, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2664492, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.27168, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2717247, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2769473, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2770069, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2822702, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2823198, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.287573, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2876227, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2931166, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2931614, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.298484, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.2985315, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3038595, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3039067, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3091464, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3092089, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3144372, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3144867, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3197885, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.319836, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.325063, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.325121, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.33044, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3304973, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3357458, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3357882, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.341078, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.341128, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3464394, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.346492, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.351994, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3520412, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3572924, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3573396, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3626146, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3626719, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3678973, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3679447, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.373169, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3732061, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.378433, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3784707, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3837152, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.38376, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.389083, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3891304, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.39438, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3944273, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3996406, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.3996856, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.404894, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4049363, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4101613, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4102137, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4154398, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4154794, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4207397, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4207795, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4260247, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4260721, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.431273, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.431325, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4365532, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4365933, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.441834, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4418721, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4471056, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4471457, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4523716, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4524164, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4576375, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4576786, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4629095, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
{'timestamp': 1683215613.4629493, 'reciever': 'b8:27:eb:ac:05:0f', 'source': '30:4b:07:ed:e3:8f', 'bssid': 'b8:27:eb:ac:05:0f', 'attack_uuid': '95169bfa-116a-4351-aeca-588b5d067ed9'}
